"","Date","Index","Open","High","Low","Close","Volume","Adjusted"
"71","2019-08-26","AMD",30.3400001525879,30.7199993133545,29.9400005340576,30.2800006866455,50612500,30.2800006866455
"72","2019-08-27","AMD",30.6000003814697,30.8899993896484,29.6000003814697,30.2000007629395,53229200,30.2000007629395
"73","2019-08-28","AMD",29.9200000762939,31.1800003051758,29.7000007629395,30.7800006866455,55835900,30.7800006866455
"74","2019-08-29","AMD",31.4699993133545,31.8299999237061,31.3299999237061,31.4500007629395,44422800,31.4500007629395
"75","2019-08-30","AMD",31.6000003814697,31.8700008392334,31.1299991607666,31.4500007629395,40307000,31.4500007629395
"76","2019-09-03","AMD",30.8299999237061,31.1399993896484,30.6800003051758,30.8999996185303,38029300,30.8999996185303
"77","2019-09-04","AMD",31.3199996948242,31.8299999237061,30.8500003814697,30.9500007629395,46614600,30.9500007629395
"78","2019-09-05","AMD",31.7900009155273,32.0499992370605,31.1200008392334,31.5,57861200,31.5
"79","2019-09-06","AMD",31.5,31.5100002288818,30.4799995422363,30.5599994659424,51673000,30.5599994659424
"80","2019-09-09","AMD",30.9300003051758,31.1800003051758,30.2399997711182,30.5,54413200,30.5
"81","2019-09-10","AMD",30.2199993133545,30.3799991607666,29.7700004577637,30.2299995422363,48604800,30.2299995422363
"82","2019-09-11","AMD",30.3799991607666,30.4300003051758,29.5100002288818,29.7600002288818,50631700,29.7600002288818
"83","2019-09-12","AMD",30.0799999237061,30.8400001525879,29.9500007629395,30.2099990844727,53618300,30.2099990844727
"84","2019-09-13","AMD",30.2700004577637,30.8500003814697,29.9500007629395,30.6900005340576,47758800,30.6900005340576
"85","2019-09-16","AMD",30.3700008392334,31.1499996185303,30.2600002288818,30.8299999237061,52248500,30.8299999237061
"86","2019-09-17","AMD",31.0699996948242,31.3199996948242,30.7399997711182,30.9899997711182,35011700,30.9899997711182
"87","2019-09-18","AMD",30.75,30.8899993896484,29.8799991607666,30.4200000762939,47027500,30.4200000762939
"88","2019-09-19","AMD",30.5699996948242,30.9599990844727,30.1399993896484,30.2900009155273,41603000,30.2900009155273
"89","2019-09-20","AMD",30.3600006103516,30.4699993133545,29.6499996185303,30.0499992370605,79957400,30.0499992370605
"90","2019-09-23","AMD",30.1200008392334,30.7999992370605,30.0699996948242,30.6399993896484,44366800,30.6399993896484
"91","2019-09-24","AMD",30.5400009155273,30.75,29.2900009155273,29.5200004577637,72963000,29.5200004577637
"92","2019-09-25","AMD",29.4799995422363,29.6499996185303,28.5499992370605,29.5400009155273,58234800,29.5400009155273
"93","2019-09-26","AMD",29.6700000762939,29.7700004577637,29,29.4699993133545,40745400,29.4699993133545
"94","2019-09-27","AMD",29.1700000762939,29.7700004577637,28.3500003814697,28.7199993133545,54091100,28.7199993133545
"95","2019-09-30","AMD",28.8899993896484,29.0499992370605,28.3600006103516,28.9899997711182,37295600,28.9899997711182
"96","2019-10-01","AMD",29.0499992370605,29.5400009155273,28.6399993896484,28.7600002288818,37081800,28.7600002288818
"97","2019-10-02","AMD",28.5,28.8500003814697,28.0300006866455,28.3099994659424,43640700,28.3099994659424
"98","2019-10-03","AMD",28.2800006866455,28.7800006866455,27.4300003051758,28.6800003051758,56325200,28.6800003051758
"99","2019-10-04","AMD",28.8299999237061,29.0599994659424,28.2800006866455,29.0100002288818,34446700,29.0100002288818
"100","2019-10-07","AMD",28.8999996185303,29.6299991607666,28.8400001525879,28.9300003051758,39337200,28.9300003051758
"101","2019-10-08","AMD",28.5499992370605,28.6399993896484,27.9200000762939,28.2299995422363,44265700,28.2299995422363
"102","2019-10-09","AMD",28.7999992370605,28.9500007629395,28.3500003814697,28.4599990844727,35661500,28.4599990844727
"103","2019-10-10","AMD",28.5200004577637,28.8899993896484,28,28.3799991607666,40660100,28.3799991607666
"104","2019-10-11","AMD",28.8299999237061,30.2000007629395,28.8099994659424,29.75,66256900,29.75
"105","2019-10-14","AMD",29.7099990844727,30.6100006103516,29.3799991607666,30.5300006866455,44473700,30.5300006866455
"106","2019-10-15","AMD",30.7000007629395,30.9200000762939,30.1700000762939,30.7199993133545,41600700,30.7199993133545
"107","2019-10-16","AMD",30.6000003814697,31.4099998474121,30.5300006866455,30.8099994659424,42804400,30.8099994659424
"108","2019-10-17","AMD",31.2999992370605,31.3999996185303,30.8600006103516,31.1399993896484,36884400,31.1399993896484
"109","2019-10-18","AMD",31.0599994659424,31.3299999237061,30.2900009155273,30.9699993133545,39681700,30.9699993133545
"110","2019-10-21","AMD",31.5,32.2599983215332,31.4099998474121,32.0299987792969,52182800,32.0299987792969
"111","2019-10-22","AMD",32.060001373291,32.1500015258789,31.5,31.5100002288818,36185200,31.5100002288818
"112","2019-10-23","AMD",31.0900001525879,31.6499996185303,30.8299999237061,31.3600006103516,26582200,31.3600006103516
"113","2019-10-24","AMD",31.5799999237061,31.8600006103516,31.3400001525879,31.7199993133545,27808000,31.7199993133545
"114","2019-10-25","AMD",31.8999996185303,32.8600006103516,31.8299999237061,32.7099990844727,45368800,32.7099990844727
"115","2019-10-28","AMD",33.1599998474121,33.9099998474121,33.1500015258789,33.689998626709,51223600,33.689998626709
"116","2019-10-29","AMD",33.7299995422363,33.9000015258789,32.7000007629395,33.0299987792969,78700100,33.0299987792969
"117","2019-10-30","AMD",32.9300003051758,33.3400001525879,32.0299987792969,33.1300010681152,78228800,33.1300010681152
"118","2019-10-31","AMD",32.9799995422363,34.3400001525879,32.8199996948242,33.9300003051758,67881600,33.9300003051758
"119","2019-11-01","AMD",34.3699989318848,35,34.0999984741211,34.8899993896484,64238600,34.8899993896484
"120","2019-11-04","AMD",35.189998626709,36.4500007629395,34.7599983215332,36.2900009155273,83343800,36.2900009155273
"121","2019-11-05","AMD",36.560001373291,37.1800003051758,35.9799995422363,36.1500015258789,84848600,36.1500015258789
"122","2019-11-06","AMD",36.060001373291,36.4799995422363,35.5200004577637,35.9300003051758,51675100,35.9300003051758
"123","2019-11-07","AMD",36.5200004577637,36.9900016784668,36.0299987792969,36.2799987792969,54350200,36.2799987792969
"124","2019-11-08","AMD",36.060001373291,36.5800018310547,36,36.2900009155273,39353900,36.2900009155273
"125","2019-11-11","AMD",35.9599990844727,36.6599998474121,35.5800018310547,36.310001373291,43511100,36.310001373291
"126","2019-11-12","AMD",36.4300003051758,37.1300010681152,36.4000015258789,36.7099990844727,58664500,36.7099990844727
"127","2019-11-13","AMD",36.6500015258789,37.9599990844727,36.5800018310547,37.5200004577637,67648300,37.5200004577637
"128","2019-11-14","AMD",37.5099983215332,38.5,37.3600006103516,38.3499984741211,65829500,38.3499984741211
"129","2019-11-15","AMD",38.939998626709,39.3699989318848,38.3400001525879,38.560001373291,62958500,38.560001373291
"130","2019-11-18","AMD",38.6500015258789,39.9900016784668,38.5999984741211,39.8800010681152,66102800,39.8800010681152
"131","2019-11-19","AMD",40.1399993896484,41.7900009155273,39.689998626709,41.2900009155273,94373000,41.2900009155273
"132","2019-11-20","AMD",40.9599990844727,41.75,40.0699996948242,40.9799995422363,79767900,40.9799995422363
"133","2019-11-21","AMD",40.4199981689453,40.7099990844727,38.6399993896484,39.5200004577637,88069400,39.5200004577637
"134","2019-11-22","AMD",39.3600006103516,39.8899993896484,38.189998626709,39.1500015258789,56931900,39.1500015258789
"135","2019-11-25","AMD",39.5,40.1699981689453,39.4900016784668,39.7900009155273,45769500,39.7900009155273
"136","2019-11-26","AMD",39.2999992370605,39.4799995422363,38.810001373291,38.9900016784668,43603300,38.9900016784668
"137","2019-11-27","AMD",39.4599990844727,39.7599983215332,39.0699996948242,39.4099998474121,33630100,39.4099998474121
"138","2019-11-29","AMD",39.0999984741211,39.5200004577637,39.0200004577637,39.1500015258789,17609900,39.1500015258789
"139","2019-12-02","AMD",39.3199996948242,39.4099998474121,38.439998626709,38.7299995422363,35710200,38.7299995422363
"140","2019-12-03","AMD",37.3400001525879,38.9300003051758,37.1500015258789,38.9000015258789,51556400,38.9000015258789
"141","2019-12-04","AMD",39.3800010681152,39.8199996948242,39.1300010681152,39.689998626709,44299400,39.689998626709
"142","2019-12-05","AMD",39.9500007629395,40.2200012207031,39.5499992370605,39.6199989318848,35574000,39.6199989318848
"143","2019-12-06","AMD",40.0999984741211,40.189998626709,39.560001373291,39.6300010681152,31101400,39.6300010681152
"144","2019-12-09","AMD",39.4599990844727,39.8400001525879,38.9099998474121,38.9300003051758,27928100,38.9300003051758
"145","2019-12-10","AMD",39.2000007629395,39.7299995422363,38.8199996948242,39.439998626709,33733600,39.439998626709
"146","2019-12-11","AMD",39.439998626709,39.6100006103516,39.0400009155273,39.4700012207031,31698300,39.4700012207031
"147","2019-12-12","AMD",39.4000015258789,42.6199989318848,39.25,42.5900001525879,86878000,42.5900001525879
"148","2019-12-13","AMD",42.3499984741211,42.9500007629395,41.060001373291,41.1500015258789,79927800,41.1500015258789
"149","2019-12-16","AMD",41.7299995422363,42.9799995422363,41.7299995422363,42.3499984741211,58824900,42.3499984741211
"150","2019-12-17","AMD",42.5099983215332,43.1100006103516,42.1500015258789,42.7700004577637,44852000,42.7700004577637
"151","2019-12-18","AMD",42.7900009155273,43.060001373291,42.2400016784668,42.2999992370605,39083300,42.2999992370605
"152","2019-12-19","AMD",42.6300010681152,43.3400001525879,42.5999984741211,42.8300018310547,45883000,42.8300018310547
"153","2019-12-20","AMD",43.439998626709,44.2599983215332,43.2599983215332,44.1500015258789,68104700,44.1500015258789
"154","2019-12-23","AMD",44.5800018310547,45.6300010681152,44.3899993896484,45.4599990844727,55886500,45.4599990844727
"155","2019-12-24","AMD",46.0999984741211,46.6100006103516,45.7700004577637,46.5400009155273,44432200,46.5400009155273
"156","2019-12-26","AMD",46.9900016784668,47.310001373291,45.6599998474121,46.6300010681152,57562800,46.6300010681152
"157","2019-12-27","AMD",46.8499984741211,46.8800010681152,45.9799995422363,46.1800003051758,36581300,46.1800003051758
"158","2019-12-30","AMD",46.1399993896484,46.1699981689453,44.6599998474121,45.5200004577637,41149700,45.5200004577637
"159","2019-12-31","AMD",45.0699996948242,46.0900001525879,44.9199981689453,45.8600006103516,31673200,45.8600006103516
"160","2020-01-02","AMD",46.8600006103516,49.25,46.6300010681152,49.0999984741211,80331100,49.0999984741211
"161","2020-01-03","AMD",48.0299987792969,49.3899993896484,47.5400009155273,48.5999984741211,73127400,48.5999984741211
"162","2020-01-06","AMD",48.0200004577637,48.8600006103516,47.8600006103516,48.3899993896484,47934900,48.3899993896484
"163","2020-01-07","AMD",49.3499984741211,49.3899993896484,48.0400009155273,48.25,58061400,48.25
"164","2020-01-08","AMD",47.8499984741211,48.2999992370605,47.1399993896484,47.8300018310547,53767000,47.8300018310547
"165","2020-01-09","AMD",48.939998626709,49.9599990844727,48.3899993896484,48.9700012207031,76512800,48.9700012207031
"166","2020-01-10","AMD",49.2599983215332,49.2900009155273,48,48.1699981689453,44133700,48.1699981689453
"167","2020-01-13","AMD",48.6599998474121,48.8600006103516,48.2400016784668,48.75,34266800,48.75
"168","2020-01-14","AMD",48.6399993896484,49.0400009155273,47.9099998474121,48.2099990844727,38563200,48.2099990844727
"169","2020-01-15","AMD",48.2299995422363,49.0800018310547,48.1199989318848,48.5499992370605,40199900,48.5499992370605
"170","2020-01-16","AMD",49.1699981689453,50.310001373291,48.9900016784668,49.7700004577637,58898900,49.7700004577637
"171","2020-01-17","AMD",50.2000007629395,51.0499992370605,49.9000015258789,50.9300003051758,57722500,50.9300003051758
"172","2020-01-21","AMD",50.9599990844727,51.810001373291,50.7000007629395,51.0499992370605,49095000,51.0499992370605
"173","2020-01-22","AMD",51.6300010681152,51.8800010681152,51.2000007629395,51.4300003051758,40772200,51.4300003051758
"174","2020-01-23","AMD",51.3400001525879,51.75,50.7400016784668,51.7099990844727,40135400,51.7099990844727
"175","2020-01-24","AMD",52.2799987792969,52.810001373291,49.4700012207031,50.3499984741211,80004900,50.3499984741211
"176","2020-01-27","AMD",48.4500007629395,49.7900009155273,47.9000015258789,49.2599983215332,48878600,49.2599983215332
"177","2020-01-28","AMD",50.0299987792969,50.8499984741211,49.4799995422363,50.5299987792969,62343800,50.5299987792969
"178","2020-01-29","AMD",47.8400001525879,48.0699996948242,46.0999984741211,47.5099983215332,112349900,47.5099983215332
"179","2020-01-30","AMD",46.4900016784668,48.810001373291,46.1300010681152,48.7799987792969,70460200,48.7799987792969
"180","2020-01-31","AMD",48.4000015258789,48.5800018310547,46.7900009155273,47,60322400,47
"181","2020-02-03","AMD",46.4000015258789,48.0999984741211,46.2299995422363,48.0200004577637,46983500,48.0200004577637
"182","2020-02-04","AMD",49.2099990844727,49.75,48.6100006103516,49.4500007629395,46302100,49.4500007629395
"183","2020-02-05","AMD",50.2900009155273,50.4199981689453,49.310001373291,49.8400001525879,42737100,49.8400001525879
"184","2020-02-06","AMD",48.7999992370605,49.3899993896484,47.6300010681152,49.3199996948242,48670600,49.3199996948242
"185","2020-02-07","AMD",48.9099998474121,50.6699981689453,48.6399993896484,49.7299995422363,53107600,49.7299995422363
"186","2020-02-10","AMD",49.4700012207031,52.2999992370605,49.3499984741211,52.2599983215332,60971700,52.2599983215332
"187","2020-02-11","AMD",53.2200012207031,54.4799995422363,52.9099998474121,53.7999992370605,74719100,53.7999992370605
"188","2020-02-12","AMD",54.5299987792969,54.8499984741211,53.5299987792969,53.8899993896484,45994900,53.8899993896484
"189","2020-02-13","AMD",53.4300003051758,55.0299987792969,53.3400001525879,54.5299987792969,51640000,54.5299987792969
"190","2020-02-14","AMD",55.189998626709,55.4000015258789,54.560001373291,55.310001373291,52365400,55.310001373291
"191","2020-02-18","AMD",54.939998626709,58.1300010681152,54.8400001525879,56.8899993896484,70133200,56.8899993896484
"192","2020-02-19","AMD",57.9900016784668,59.2700004577637,57.5099983215332,58.9000015258789,58597300,58.9000015258789
"193","2020-02-20","AMD",58.439998626709,59.0200004577637,56.1500015258789,57.2700004577637,74203400,57.2700004577637
"194","2020-02-21","AMD",56.7099990844727,56.7999992370605,52.8899993896484,53.2799987792969,88271100,53.2799987792969
"195","2020-02-24","AMD",48.1800003051758,50.2799987792969,47.4900016784668,49.1199989318848,86624100,49.1199989318848
"196","2020-02-25","AMD",51.1399993896484,51.2400016784668,47.1199989318848,47.5699996948242,88699400,47.5699996948242
"197","2020-02-26","AMD",47.7000007629395,49.2900009155273,47.0699996948242,47.4900016784668,86378400,47.4900016784668
"198","2020-02-27","AMD",45.3800010681152,46.2400016784668,42.2099990844727,44.0099983215332,106416200,44.0099983215332
"199","2020-02-28","AMD",41.3600006103516,46.1500015258789,41.0400009155273,45.4799995422363,100331800,45.4799995422363
"200","2020-03-02","AMD",47.4199981689453,47.6800003051758,44.6599998474121,47.4599990844727,102324700,47.4599990844727
"201","2020-03-03","AMD",49.0299987792969,50.2000007629395,45.6699981689453,46.75,141972300,46.75
"202","2020-03-04","AMD",48.25,50.1399993896484,47.2099990844727,50.1100006103516,93311800,50.1100006103516
"203","2020-03-05","AMD",48.6800003051758,49.7200012207031,47.5099983215332,48.1100006103516,98302700,48.1100006103516
"204","2020-03-06","AMD",49.439998626709,49.5400009155273,46.7400016784668,48.5900001525879,124590900,48.5900001525879
"205","2020-03-09","AMD",43.0299987792969,46.3400001525879,42.5099983215332,43.2700004577637,80859800,43.2700004577637
"206","2020-03-10","AMD",45.4099998474121,45.439998626709,43.0999984741211,45.3800010681152,76228200,45.3800010681152
"207","2020-03-11","AMD",44.189998626709,45.9700012207031,43.7999992370605,45.7000007629395,101601100,45.7000007629395
"208","2020-03-12","AMD",42,42.5,39,39.0099983215332,107461500,39.0099983215332
"209","2020-03-13","AMD",42.2000007629395,43.9099998474121,39.5999984741211,43.9000015258789,86689700,43.9000015258789
"210","2020-03-16","AMD",39.0800018310547,43.3699989318848,38.5099983215332,38.7099990844727,84545900,38.7099990844727
"211","2020-03-17","AMD",40.189998626709,42.8800010681152,38.2999992370605,41.8800010681152,92741900,41.8800010681152
"212","2020-03-18","AMD",39.5400009155273,41.9500007629395,36.75,39.1199989318848,106949300,39.1199989318848
"213","2020-03-19","AMD",39.560001373291,41.7000007629395,37.689998626709,39.8199996948242,88939000,39.8199996948242
"214","2020-03-20","AMD",41.5099983215332,42.4799995422363,39.5800018310547,39.6100006103516,106859500,39.6100006103516
"215","2020-03-23","AMD",40.6199989318848,42.3199996948242,38.9500007629395,41.6399993896484,101704700,41.6399993896484
"216","2020-03-24","AMD",44.0400009155273,46.810001373291,43.9900016784668,46.2200012207031,106794200,46.2200012207031
"217","2020-03-25","AMD",46.7900009155273,47.8800010681152,44.4300003051758,44.6300010681152,93760400,44.6300010681152
"218","2020-03-26","AMD",45.7799987792969,47.5,45.4000015258789,47.5,73680200,47.5
"219","2020-03-27","AMD",46.3199996948242,47.9799995422363,45.9000015258789,46.5800018310547,74599200,46.5800018310547
"220","2020-03-30","AMD",47.2400016784668,48.4599990844727,46.6599998474121,47.8600006103516,68486600,47.8600006103516
"221","2020-03-31","AMD",47.9300003051758,48.5299987792969,45.1599998474121,45.4799995422363,83483700,45.4799995422363
"222","2020-04-01","AMD",44.1800003051758,46.8499984741211,43.1599998474121,43.6599998474121,92083100,43.6599998474121
"223","2020-04-02","AMD",43.4000015258789,45.2799987792969,43.0999984741211,44.4900016784668,79024100,44.4900016784668
"224","2020-04-03","AMD",44.2999992370605,44.8400001525879,41.7000007629395,42.5900001525879,79335000,42.5900001525879
"225","2020-04-06","AMD",44.2999992370605,47.5800018310547,44.060001373291,47.5200004577637,82294000,47.5200004577637
"226","2020-04-07","AMD",48.9599990844727,49.6500015258789,46.6800003051758,47.560001373291,102098700,47.560001373291
"227","2020-04-08","AMD",48.0699996948242,49,47.6100006103516,48.7900009155273,64930800,48.7900009155273
"228","2020-04-09","AMD",49.6500015258789,50.25,47.7200012207031,48.3800010681152,80270100,48.3800010681152
"229","2020-04-13","AMD",48.4700012207031,51.0699996948242,48.2299995422363,50.939998626709,64290100,50.939998626709
"230","2020-04-14","AMD",52.2400016784668,55.1399993896484,52.1100006103516,54.9300003051758,85306800,54.9300003051758
"231","2020-04-15","AMD",53.7299995422363,55.5699996948242,53.4099998474121,54.9900016784668,83814000,54.9900016784668
"232","2020-04-16","AMD",55.9599990844727,58.0800018310547,55.6300010681152,56.9500007629395,103106500,56.9500007629395
"233","2020-04-17","AMD",57.3499984741211,57.7599983215332,55.5499992370605,56.5999984741211,76908800,56.5999984741211
"234","2020-04-20","AMD",55.9799995422363,58.6300010681152,55.8499984741211,56.9700012207031,72367300,56.9700012207031
"235","2020-04-21","AMD",56.9000015258789,57.7299995422363,51.4099998474121,52.9199981689453,123906400,52.9199981689453
"236","2020-04-22","AMD",54.9099998474121,56.1500015258789,54.3400001525879,55.9199981689453,63041600,55.9199981689453
"237","2020-04-23","AMD",56.6500015258789,57.2900009155273,55.6399993896484,55.9000015258789,69662700,55.9000015258789
"238","2020-04-24","AMD",55.0999984741211,56.7799987792969,54.4199981689453,56.1800003051758,72761000,56.1800003051758
"239","2020-04-27","AMD",57.439998626709,58,56.25,56.4900016784668,62568100,56.4900016784668
"240","2020-04-28","AMD",57.1599998474121,57.3499984741211,55.2999992370605,55.5099983215332,80501800,55.5099983215332
"241","2020-04-29","AMD",54.5299987792969,54.8600006103516,52.7400016784668,53.6599998474121,110800900,53.6599998474121
"242","2020-04-30","AMD",53.4300003051758,54.2900009155273,52.0299987792969,52.3899993896484,65543900,52.3899993896484
"243","2020-05-01","AMD",51.0699996948242,51.9500007629395,49.0900001525879,49.8800010681152,69562700,49.8800010681152
"244","2020-05-04","AMD",49.8199996948242,52.6100006103516,49.7299995422363,52.560001373291,62590600,52.560001373291
"245","2020-05-05","AMD",53.4300003051758,53.5099983215332,51.2900009155273,52.189998626709,56560500,52.189998626709
"246","2020-05-06","AMD",52.4199981689453,53.310001373291,51.8800010681152,52.1599998474121,48138100,52.1599998474121
